time,C|solar_pv,C|wind_offshore,C|wind_onshore,E|solar_pv,E|wind_offshore,E|wind_onshore,N|solar_pv,N|wind_offshore,N|wind_onshore,S|solar_pv,S|wind_offshore,S|wind_onshore,W|solar_pv,W|wind_offshore,W|wind_onshore
2024-01-01 21:00:00,0.0,0.2799560042310631,0.05309399470757462,0.0,0.0,0.042226462547469146,0.0,0.9714885907878826,0.08031354349691601,0.0,0.0006989117265038012,0.0032774222045754892,0.0,0.5507461549260497,0.13434653971808883
2024-01-01 22:00:00,0.0,0.2392072640718448,0.09390911845466741,0.0,0.0,0.05688515112007733,0.0,0.9891182776405211,0.09478602877669978,0.0,0.018252612145352662,0.05256835728544786,0.0,0.7368412237372399,0.11839265819620994
2024-01-01 23:00:00,0.0,0.260903840762528,0.1188701758787444,0.0,0.0,0.04262397346136628,0.0,0.981973056183004,0.1276646435711776,0.0,0.04071170792657588,0.07745376867636408,0.0,0.7119036718706298,0.1303633629350932
2024-01-02 00:00:00,0.0,0.2308971941635025,0.10958790119462337,0.0,0.0,0.0454960090539624,0.0,0.9912725470365715,0.13544365277478634,0.0,0.05632360463449222,0.08627521946003051,0.0,0.7330900880972772,0.1719163802813956
2024-01-02 01:00:00,0.0,0.37175656145416375,0.15874896787974097,0.0,0.0,0.05020430953994452,0.0,0.9972565304755415,0.12999919427966475,0.0,0.04517541703081616,0.08287847427104743,0.0,0.9318032940757254,0.19629069049587256
2024-01-02 02:00:00,0.0,0.44619354920342547,0.21195614903042903,0.0,0.0,0.06491290258800864,0.0,0.9889972140918551,0.14335781371683984,0.0,0.02761579995472921,0.0955220493509805,0.0,0.8447699319778544,0.22665582498398068
2024-01-02 03:00:00,0.0,0.46946986123539935,0.22255413609531285,0.0,0.0,0.0736138870491652,0.0,0.9947038593146245,0.15446707390925427,0.0,0.023083804708363798,0.10440433467131116,0.0,0.873911732470225,0.24023185076309836
2024-01-02 04:00:00,0.0,0.6055091809432428,0.21015635492375737,0.0,0.0,0.07708752974629404,0.0,0.998296732845288,0.17104033524344725,0.0,0.03480317998658104,0.09662116264809685,0.0,0.9411227886969952,0.24375712607210565
2024-01-02 05:00:00,0.0,0.7223246966556169,0.2552911709487905,0.0,0.0,0.0969597369287038,0.0,1.0,0.19410725147079755,0.0,0.017403727650673655,0.09609570529735481,0.0,0.9915542710804789,0.24792364227078892
2024-01-02 06:00:00,0.0,0.7701823555473263,0.2846653269502785,0.0,0.0,0.12586544226748778,0.0,1.0,0.21615518839591424,0.0,0.0047353439723013206,0.11368067977594933,0.0,0.9968128464870543,0.2976244955462192
2024-01-02 07:00:00,0.0,0.837970393014456,0.36144322554782576,0.0,0.0,0.17609402756110357,0.0,1.0,0.21721177994331645,0.0,0.008130770392111882,0.14624780388741795,0.0,0.9997290717115802,0.31032248111735516
2024-01-02 08:00:00,0.0,0.9155964152365933,0.410871906189015,0.0,0.0,0.19736361069249697,0.0,1.0,0.2411418960346084,0.0,0.02100434918482159,0.17261401956897496,0.0,1.0,0.3468176860194407
2024-01-02 09:00:00,0.06213228601616906,0.9406760573242512,0.42679985500154666,0.01358194973766173,0.0,0.21557805043674388,0.007832151571375477,1.0,0.2906562646783842,0.08953293942896591,0.041578070133106125,0.19747065616073864,0.025700402200871997,1.0,0.30689590142719647
2024-01-02 10:00:00,0.16521672998363374,0.8224462470582639,0.3039846384057904,0.04572666207447463,0.0,0.285632123304701,0.029824120033581977,1.0,0.4027998284023253,0.21597360699729812,0.11322242141981653,0.18233811713108206,0.09481452314674912,0.9998872319699105,0.3629016558882022
2024-01-02 11:00:00,0.23092381759810915,0.9172919149972637,0.37660051244455034,0.07867758962151208,0.0,0.2778212884248299,0.060014836962532264,1.0,0.4536513770043958,0.3250426016554246,0.18958620898419598,0.2484566579580977,0.1054584365518402,0.9999759027797445,0.42105289319926203
2024-01-02 12:00:00,0.26231315754095075,0.9888664260641701,0.5093984756822396,0.07310476978464976,0.0,0.2839354718752696,0.0570541138125339,1.0,0.48021078434234793,0.36092039424165995,0.2239247508194832,0.29128887171161855,0.09790958078837575,1.0,0.4737657516099103
2024-01-02 13:00:00,0.25686697125125674,1.0,0.7764863198322758,0.0616351386403258,0.0,0.3698670189026581,0.06591319606035821,1.0,0.5112832911759673,0.36652987071853527,0.20944789821958412,0.36295352970607436,0.08871240505851108,1.0,0.6171190214623927
2024-01-02 14:00:00,0.3199182165837899,1.0,0.7713259847938877,0.06907087924277777,0.0,0.5182604780799445,0.05688390358369312,1.0,0.5386653898063885,0.3607435138729635,0.16965552200262607,0.3286446448387744,0.11167185454936764,1.0,0.7692717061423168
2024-01-02 15:00:00,0.24098867500846513,1.0,0.6919341297314217,0.09253805706075989,0.0,0.5323237877082303,0.05883354393820849,1.0,0.5620793532431055,0.2673638169928152,0.11937565102485714,0.29066551879925806,0.133727253525161,1.0,0.6896815508334115
2024-01-02 16:00:00,0.10506560976763854,1.0,0.6440154155061284,0.04745479674088209,0.0,0.5541706770162654,0.032203404223101625,1.0,0.5548869695208499,0.1431586791292136,0.11568839722967608,0.25608816118837174,0.05324549138786498,1.0,0.712983342956882
2024-01-02 17:00:00,0.05715231576245574,1.0,0.612201980687706,0.01575622965922004,0.0,0.5643630374636213,0.008306037584941141,1.0,0.4867745410869638,0.10343003930014634,0.12580442184973292,0.23092095663742931,0.014589286559902413,1.0,0.6853869520018963
2024-01-02 18:00:00,0.0,1.0,0.6160734339862884,0.0,0.0,0.5289376826442062,0.0,0.9548262055263861,0.41062625780947976,0.0,0.11226977339153593,0.22255694012776578,0.0,0.9502399248413594,0.5881703669457397
2024-01-02 19:00:00,0.0,1.0,0.6095246107323368,0.0,0.0,0.45632240738426166,0.0,0.8045613898320693,0.3034030541329071,0.0,0.08063197523555761,0.22114698734908717,0.0,0.8002045983697715,0.5095500506569399
2024-01-02 20:00:00,0.0,0.9911382049579329,0.5721388491305784,0.0,0.0,0.39416332426518536,0.0,0.7146468332050615,0.23632927139755536,0.0,0.07839383833232905,0.22890702891129164,0.0,0.6374750511166751,0.4454260269673911
2024-01-02 21:00:00,0.0,0.9688007272508875,0.5234770398549327,0.0,0.0,0.36416648093510195,0.0,0.6488688670406578,0.2197190542790498,0.0,0.07806719727595932,0.23245382604905762,0.0,0.5693203389074806,0.40310352124854587
2024-01-02 22:00:00,0.0,1.0,0.6479649894187963,0.0,0.0,0.38311409186800094,0.0,0.4493605157174012,0.18313830050078525,0.0,0.15475603498245208,0.3110213017625657,0.0,0.5449370538566334,0.40860040853245133
2024-01-02 23:00:00,0.0,1.0,0.6375830329930744,0.0,0.0,0.37085387907872414,0.0,0.31097188446007645,0.12522182380098654,0.0,0.12827788986067068,0.284164094249358,0.0,0.470761218528916,0.35869094225354725
2024-01-03 00:00:00,0.0,1.0,0.6071592650788272,0.0,0.0,0.3471824204840128,0.0,0.2847819743047118,0.11838913333961615,0.0,0.09750635024823942,0.2546522373460221,0.0,0.37230083301182104,0.35342929487874647
2024-01-03 01:00:00,0.0,0.9996616937278194,0.5677056512281804,0.0,0.0,0.3354137382367164,0.0,0.2881993431787065,0.1096076508057948,0.0,0.08215630330362349,0.23528992297187068,0.0,0.2358528868554611,0.3449605396788017
2024-01-03 02:00:00,0.0,0.9692759267073267,0.5101927662937411,0.0,0.0,0.31766237458988716,0.0,0.29164626779868513,0.09240470219340316,0.0,0.076293200584745,0.2172821836665861,0.0,0.15730359812727848,0.31833998582688267
2024-01-03 03:00:00,0.0,0.7789173661966446,0.45951648931606204,0.0,0.0,0.2883178821350247,0.0,0.29683786300652076,0.09213711786717829,0.0,0.08388510359713106,0.2130278936594776,0.0,0.17074074957668411,0.3040319517676271
2024-01-03 04:00:00,0.0,0.5242865138801122,0.38713759677632165,0.0,0.0,0.24970681605429343,0.0,0.20727763558055556,0.10746953046864542,0.0,0.09788611715220161,0.1999250951466154,0.0,0.09799571994521204,0.25051713601833503
2024-01-03 05:00:00,0.0,0.4020142827645648,0.2953234545072918,0.0,0.0,0.18322418776862281,0.0,0.1570542141482777,0.10206945221138347,0.0,0.10166150805391878,0.17305061549304854,0.0,0.027818540653486233,0.1342337294252672
2024-01-03 06:00:00,0.0,0.2790886196064973,0.23138608237031236,0.0,0.0,0.12569351413893862,0.0,0.1122922012018891,0.0857336090733762,0.0,0.08097101918520613,0.14743940123323077,0.0,0.01667296761087513,0.06980899457634875
2024-01-03 07:00:00,0.0,0.15643488938682668,0.15653240400673843,0.0,0.0,0.0842350483867852,0.0,0.09393852354030993,0.07266258674363006,0.0,0.06374438217886473,0.11703187431756812,0.0,0.006567488443845784,0.03185715036242429
2024-01-03 08:00:00,0.0,0.08591619368084213,0.09645576478434373,0.0,0.0,0.053171181496565044,0.0,0.07149128202377893,0.05757749500562967,0.0,0.053031873298801026,0.0951819035430002,0.0,0.00527507324204581,0.016855273337916584
2024-01-03 09:00:00,0.021394286236329805,0.06935196398760618,0.057727053975472946,0.007608691059436372,0.0,0.036529445343902345,0.018124153214923288,0.0636818856142993,0.04137189478049397,0.03495008792021778,0.04780725575829365,0.08218012884426287,0.004134788993034435,0.0034609799892715504,0.005027259199918038
2024-01-03 10:00:00,0.04969387584612122,0.11958009564465137,0.056095295682063104,0.03512387403175163,0.0,0.028312557046815953,0.06938061619581366,0.0766767518585727,0.01818432848950536,0.07621558261766648,0.018228343183808674,0.051553441543568786,0.02687646878064882,0.0015387641303546682,0.0006880676739972028
2024-01-03 11:00:00,0.09796222444856713,0.07835193142428393,0.009476137762711029,0.07010348828344282,0.0,0.01896702575687547,0.15680384416739193,0.07262670533531379,0.02603060473533981,0.12953965610531315,0.058876150853477055,0.06081644451445358,0.04799337713495487,6.568231862871769e-05,5.910067287480554e-05
2024-01-03 12:00:00,0.06944611168459959,0.03624607508691239,0.004869483249568058,0.11835717279422982,0.0,0.00956911679387291,0.31333869758293226,0.07724212007581814,0.04588574171507865,0.1294283350824484,0.09455943750497824,0.06427087246518866,0.08293162897468564,0.014559755427986331,0.00025472477162135726
2024-01-03 13:00:00,0.08725823457862962,0.016854593054401023,0.007803506585013448,0.13653144110687176,0.0,0.0065867650034391505,0.289656909515899,0.06328914537119373,0.04209243592080631,0.13601388235367776,0.09257975105031138,0.06412667299098286,0.1259583682497787,0.012347844241351238,0.0004535951209211963
2024-01-03 14:00:00,0.09293056213161892,0.02441422868784704,0.0033231810894136077,0.1866904353459912,0.0,0.0013109946373209209,0.3285421780596002,0.055622210334434985,0.038813400039777755,0.13752116740530956,0.0760194637326866,0.06372530725497605,0.1590317624795329,0.010846813870522942,0.00020424468841524863
2024-01-03 15:00:00,0.045283487514867084,0.04239818106920498,0.0014866351270501328,0.1342487537153384,0.0,0.0025061871781951275,0.2739958286503177,0.050100199812919556,0.02682249400368336,0.06754264299278723,0.07891906442999164,0.06129061818268121,0.14438488787134546,0.0,0.00021306198557738214
2024-01-03 16:00:00,0.029569737984960424,0.03591688379425532,0.0032870232540474346,0.0959861498264923,0.0,0.012008510640263367,0.15884946992777718,0.06038368173968276,0.013444483875765594,0.06451850926202321,0.07381045037825731,0.05972304618469871,0.09953119604786967,0.0,0.0002007906994733145
2024-01-03 17:00:00,0.013074540768788293,0.03451723458658769,0.007251226144280245,0.04163974069827521,0.0,0.02471521652871794,0.06885740421673717,0.06345208106327922,0.020680543469604042,0.02845498646149293,0.04956161654667888,0.0467713705936955,0.05177881481940693,0.0,0.00034553664206487476
2024-01-03 18:00:00,0.0,0.050396440151774025,0.0021047462031481903,0.0,0.0,0.02627876945591284,0.0,0.05367346475834122,0.013972114136947524,0.0,0.02652713550332526,0.029502814934983863,0.0,0.0,0.0007053960323472859
2024-01-03 19:00:00,0.0,0.05062659100866647,0.0009263643487680081,0.0,0.0,0.011857324397078607,0.0,0.06500499250987649,0.007536788051504664,0.0,0.010254100896408424,0.018144683175367007,0.0,0.0,0.00018256506985266416
2024-01-03 20:00:00,0.0,0.06420646045652785,0.000689564947787059,0.0,0.0,0.004144799390834393,0.0,0.08729575709276055,0.005513425736234293,0.0,0.0,0.009371267340903022,0.0,0.0,7.231786757900111e-06
2024-01-03 21:00:00,0.0,0.04570999212163475,0.0014454715864121227,0.0,0.0,0.0015361213836659168,0.0,0.13970602294971843,0.0057986381267595396,0.0,0.0,0.00199774715121594,0.0,0.0,0.0
2024-01-03 22:00:00,0.0,0.15508677838646676,0.04398023901911971,0.0,0.0,0.0068555524130739075,0.0,0.2088270394020991,0.006315081988863663,0.0,0.0,0.024127153307459747,0.0,0.029984475490241677,0.000367442938553065
2024-01-03 23:00:00,0.0,0.10705570737253174,0.008786518184246722,0.0,0.0,0.0034638555349511125,0.0,0.37538878139182014,0.01059067775287075,0.0,0.0,0.04434684894684037,0.0,0.10281070942684985,0.0030531750125418937
2024-01-04 00:00:00,0.0,0.049824500206065214,0.0012638560289939503,0.0,0.0,0.0029456589048493347,0.0,0.5444540577830891,0.018490071461992434,0.0,0.020429047813047625,0.054557135862569474,0.0,0.12486482761890648,0.004076206680570601
2024-01-04 01:00:00,0.0,0.023017352186395567,0.00034612830919931943,0.0,0.0,0.004569079202587383,0.0,0.6159493734347975,0.02016896495874761,0.0,0.019358230470854037,0.03732958632328552,0.0,0.12147774773824757,0.004647950959480804
2024-01-04 02:00:00,0.0,0.02526309287205305,0.006268737722413707,0.0,0.0,0.004496562064196844,0.0,0.5756670099696135,0.0204105214819775,0.0,0.015455219812330643,0.03260336272843769,0.0,0.14077969563823173,0.005677385053828648
2024-01-04 03:00:00,0.0,0.03884767617373118,0.02268623139415485,0.0,0.0,0.002480972612000299,0.0,0.6074850609048564,0.02316620271650128,0.0,0.032049476758216455,0.03902629425744878,0.0,0.1852845959456755,0.009938920089413073
2024-01-04 04:00:00,0.0,0.030472949389221852,0.03816581618295872,0.0,0.0,0.0016037133332063892,0.0,0.605396070194842,0.022157613003999647,0.0,0.05949024689058477,0.05030995094608462,0.0,0.15812848533734708,0.009771126672917862
2024-01-04 05:00:00,0.0,0.014928146692007658,0.06222739668895488,0.0,0.0,0.0022056661236715897,0.0,0.5667811002456378,0.022848431189057862,0.0,0.08325657215620556,0.0715914679632142,0.0,0.11174818738316401,0.020119669220773365
2024-01-04 06:00:00,0.0,0.000693237135026416,0.08915900658264471,0.0,0.0,0.005991615633366207,0.0,0.47304004727652926,0.01948142937471697,0.0,0.08255267104703337,0.07896563679393279,0.0,0.07453891816998734,0.01682367733348498
2024-01-04 07:00:00,0.0,0.06777882494154203,0.10173870402357951,0.0,0.0,0.00813167128089104,0.0,0.3950793227339275,0.016279844660090602,0.0,0.08634434638920076,0.0955905759843684,0.0,0.0575687880370118,0.01630439467088115
2024-01-04 08:00:00,0.0,0.3029441445447838,0.10776252744397943,0.0,0.0,0.007388138233919126,0.0,0.3194490416635151,0.011774036979575178,0.0,0.11541265819727398,0.1142251915049865,0.0,0.05467498031440757,0.013946941390597288
2024-01-04 09:00:00,0.01882555517450473,0.48415027889211837,0.09767657898809318,0.012215447334573986,0.0,0.003659964912788667,0.017115433226601865,0.31161589762348063,0.010816019852427222,0.04157579792103902,0.12939928042731297,0.13587229108922233,0.011881090979832665,0.08808886118242733,0.006723772098588397
2024-01-04 10:00:00,0.050951418318493445,0.35095078631532267,0.09270858804013304,0.03688793071170451,0.0,0.0008933911808519703,0.06164290783218896,0.29105675904087297,0.01230770779698607,0.0756136777511074,0.156106583661457,0.16780450162507723,0.03394704282946499,0.056783533661031366,0.004123442397278083
2024-01-04 11:00:00,0.10595029526379708,0.18554210035981047,0.06620217988429346,0.10432912981682761,0.0,0.0019877766261672566,0.153146411071221,0.30608975559258944,0.01647959702544443,0.08871870427261043,0.19078744928342323,0.15327118129312567,0.09736801758965324,0.0735589087777895,0.004750932937863214
2024-01-04 12:00:00,0.16182318550636635,0.2627713777073405,0.04374791473096039,0.07589047432535456,0.0,0.0070606295260219176,0.16597161339052494,0.3907398218494762,0.025375927094284167,0.11128134463788286,0.2715956957842459,0.14664702500660112,0.15489401650521914,0.08386899418146353,0.014658139891389598
2024-01-04 13:00:00,0.32358134636636565,0.3822413854351187,0.06672212087445584,0.12631107368244404,0.0,0.027801255351474836,0.24481890574211998,0.3910787064706288,0.0408913855623616,0.15523311953717694,0.3609257770096808,0.16088084071446712,0.24651163135717896,0.21029529138101438,0.053979034065012366
2024-01-04 14:00:00,0.38201861939387727,0.34514723265864233,0.15588561761138575,0.17482283215755537,0.0,0.06778135917725826,0.25334987211325055,0.30157219490432347,0.07000702662535262,0.1581101347556247,0.3518644115798698,0.1586949453432437,0.3808675383788654,0.3566088164015912,0.10737966626046758
2024-01-04 15:00:00,0.42336347808219194,0.35235653199303746,0.2685338766562269,0.12506708814312323,0.0,0.10850402603292265,0.16253320109581829,0.3475888651861565,0.09735363869787735,0.13375996007917915,0.33329736123260145,0.18299522353807726,0.3517367707805287,0.46943456251586513,0.17869269839218674
2024-01-04 16:00:00,0.36378582468770054,0.5170547447731816,0.30032686022638755,0.17718134069132851,0.0,0.15580293614283552,0.10396743988767494,0.3031971902189555,0.08279315892568824,0.1624203743369709,0.3484761886743656,0.2478597900152253,0.3192502919614602,0.4699145479690463,0.26060789800330747
2024-01-04 17:00:00,0.1746832369655603,0.7796102060952422,0.2365913384496108,0.11431159568969494,0.0,0.157365084947132,0.05075188884123018,0.2771392664866531,0.05710279361559012,0.11206011524528434,0.33529623170141915,0.21748289111217475,0.10780883790121482,0.2424494369133561,0.21961373011850688
2024-01-04 18:00:00,0.0,0.9233090199349725,0.20470418905617707,0.0,0.0,0.12793872852154498,0.0,0.36806446522816105,0.041051583881914426,0.0,0.4105974154183723,0.24248160407812155,0.0,0.18393437816957348,0.1769579784658312
2024-01-04 19:00:00,0.0,0.912813917494478,0.21607580895796205,0.0,0.0,0.11053168216631233,0.0,0.3508697250412809,0.041023490548395505,0.0,0.5812277237930488,0.2931754770528233,0.0,0.3278852230542779,0.13941421679117344
2024-01-04 20:00:00,0.0,0.9174771009030748,0.2642437121047894,0.0,0.0,0.12419658893757174,0.0,0.3900566118908209,0.05053462007826382,0.0,0.5664122471513543,0.2788663075640904,0.0,0.21725383725605246,0.1782222233241094
2024-01-04 21:00:00,0.0,0.9855433413930688,0.2697483476304095,0.0,0.0,0.15290357171536467,0.0,0.2743945453543823,0.03655849698195942,0.0,0.374518238518967,0.26951077315579575,0.0,0.23192288042072676,0.23830050832552
2024-01-04 22:00:00,0.0,0.9986797183037175,0.339834656400362,0.0,0.0,0.14420168210444081,0.0,0.3729906580774588,0.02102422079636842,0.0,0.30427436899370136,0.2424009852457579,0.0,0.1325507152014805,0.24127255505566172
2024-01-04 23:00:00,0.0,0.9972785026815636,0.3146145716642137,0.0,0.0,0.16833910865605062,0.0,0.3823641601745395,0.021631472290445194,0.0,0.4700261727902706,0.2736659261074897,0.0,0.11522902663627826,0.15327280357293357
2024-01-05 00:00:00,0.0,1.0,0.25691121986436205,0.0,0.0,0.13823043832098603,0.0,0.22848803983639,0.03512251714911427,0.0,0.5506134738742432,0.3059474284360263,0.0,0.16469150307438182,0.16325522106526422
2024-01-05 01:00:00,0.0,1.0,0.3787034490846469,0.0,0.0,0.16138801149811408,0.0,0.34010748184790934,0.02270931128943124,0.0,0.5059672586707712,0.3382900765358199,0.0,0.08832488529479164,0.19670039877645693
2024-01-05 02:00:00,0.0,1.0,0.4650472049457716,0.0,0.0,0.15855434905116425,0.0,0.5783148666575669,0.011525235282353908,0.0,0.6486328967189687,0.40835662477632007,0.0,0.08619762592067975,0.14192963725387206
2024-01-05 03:00:00,0.0,1.0,0.39394051893777776,0.0,0.0,0.11027707746751077,0.0,0.6845210584793621,0.012516046437538607,0.0,0.8260119954624617,0.43885151409471934,0.0,0.18321820540202396,0.14614462513815304
2024-01-05 04:00:00,0.0,1.0,0.32688410705528426,0.0,0.0,0.1339782285842126,0.0,0.7313242279063398,0.02612782419584408,0.0,0.9316397624087425,0.5350673172940981,0.0,0.2587252631960171,0.1564023935395596
2024-01-05 05:00:00,0.0,1.0,0.4187113461679662,0.0,0.0,0.18146351195512028,0.0,0.8028211452392864,0.04549507599031875,0.0,0.991186347613201,0.43473453444833315,0.0,0.27322353676524685,0.23042083736636823
2024-01-05 06:00:00,0.0,0.9985440924990585,0.4038464642839778,0.0,0.0,0.17607372924425266,0.0,0.7699527062253587,0.04623621465040615,0.0,0.8301155630252857,0.4213446959807786,0.0,0.35719356169398775,0.23007537477851037
2024-01-05 07:00:00,0.0,0.999702290196847,0.3530864295607455,0.0,0.0,0.15715467849362277,0.0,0.7740202791477496,0.05184622210235202,0.0,0.9152716269850936,0.4259869268051428,0.0,0.42057090866969504,0.2703295120293433
2024-01-05 08:00:00,0.0,1.0,0.36139461296370073,0.0,0.0,0.16143601509939687,0.0,0.6345895004677493,0.054164826679450134,0.0,0.8414952678360664,0.39456226967618246,0.0,0.45995822498247724,0.3082645084414007
2024-01-05 09:00:00,0.1520690770741858,1.0,0.3762785176730631,0.10158275152208919,0.0,0.1643257171646409,0.061228729749558466,0.5914977717856511,0.05484295313467886,0.16908135605224386,0.7219695777930693,0.3971646626682745,0.12185208437868725,0.39879898811671705,0.3221868296594153
2024-01-05 10:00:00,0.36011856394183367,0.9469866455101473,0.20510736755287703,0.24238963730403112,0.0,0.14500985727673776,0.19270295804192902,0.4339883153984883,0.03864725576802294,0.36771489999988705,0.5947364988842065,0.326100446102266,0.2917352082100438,0.21558876083810968,0.24170461538332433
2024-01-05 11:00:00,0.5413937584813374,0.8459527632584212,0.4798101514640476,0.37817008992942736,0.0,0.3290011119524505,0.2848532692982716,0.5178084416554888,0.10184383174078583,0.46389038073053684,0.7099924901749662,0.5616713827325088,0.4365048167579392,0.3893321099402994,0.4766483425128786
2024-01-05 12:00:00,0.6020110754254536,0.9386189133444409,0.7403398342743519,0.4467820087107016,0.0,0.5057395388017325,0.280141625145531,0.46357019268394717,0.17272286137451134,0.5391376990589088,0.8257709814250244,0.755670077812903,0.4699446935027529,0.42344897014074623,0.6369886499984114
2024-01-05 13:00:00,0.5767716774820025,0.9831678534857041,0.8318155017234984,0.46331340362964124,0.0,0.5705095214483968,0.335619569329214,0.48984576096155386,0.17986795094453734,0.5271298264297015,0.9383250725473355,0.8372427224572613,0.5035958090023485,0.37915198450891974,0.6532497099255813
